episode,step,action,reward,total_reward,active_incidents,new_incidents,resolved_incidents,resources
4,68,REPAIR,0.7,54.199999999999946,0,0,0,49.0
4,69,REPAIR,0.7,54.89999999999995,0,0,0,48.25
4,70,REPAIR,0.7,55.59999999999995,0,0,0,47.5
4,71,REPAIR,0.7,56.299999999999955,0,0,0,46.75
4,72,REPAIR,0.7,56.99999999999996,0,0,0,46.0
4,73,REPAIR,0.7,57.69999999999996,0,0,0,45.25
4,74,REPAIR,0.7,58.39999999999996,0,0,0,44.5
4,75,REPAIR,0.7,59.099999999999966,0,0,0,43.75
4,76,REPAIR,0.7,59.79999999999997,0,0,0,43.0
4,77,REPAIR,0.7,60.49999999999997,0,0,0,42.25
4,78,REPAIR,0.7,61.199999999999974,0,0,0,41.5
4,79,REPAIR,0.7,61.89999999999998,0,0,0,40.75
4,80,REPAIR,0.7,62.59999999999998,0,0,0,40.0
4,81,REPAIR,0.7,63.29999999999998,0,0,0,39.25
4,82,REPAIR,0.7,63.999999999999986,0,0,0,38.5
4,83,REPAIR,0.7,64.69999999999999,0,0,0,37.75
4,84,REPAIR,0.7,65.39999999999999,0,0,0,37.0
4,85,REPAIR,0.7,66.1,0,0,0,36.25
4,86,REPAIR,0.7,66.8,0,0,0,35.5
4,87,REPAIR,0.7,67.5,0,0,0,34.75
4,88,REPAIR,0.7,68.2,0,0,0,34.0
4,89,REPAIR,0.7,68.9,0,0,0,33.25
4,90,REPAIR,0.7,69.60000000000001,0,0,0,32.5
4,91,REPAIR,0.7,70.30000000000001,0,0,0,31.75
4,92,REPAIR,0.7,71.00000000000001,0,0,0,31.0
4,93,REPAIR,0.7,71.70000000000002,0,0,0,30.25
4,94,REPAIR,0.7,72.40000000000002,0,0,0,29.5
4,95,REPAIR,0.7,73.10000000000002,0,0,0,28.75
4,96,REPAIR,0.7,73.80000000000003,0,0,0,28.0
4,97,REPAIR,0.7,74.50000000000003,0,0,0,27.25
4,98,REPAIR,0.7,75.20000000000003,0,0,0,26.5
4,99,REPAIR,0.7,75.90000000000003,0,0,0,25.75
4,100,REPAIR,0.7,76.60000000000004,0,0,0,25.0
5,1,REPAIR,0.8,0.8,0,0,0,99.25
5,2,REPAIR,0.8,1.6,0,0,0,98.5
5,3,REPAIR,0.8,2.4000000000000004,0,0,0,97.75
5,4,REPAIR,0.8,3.2,0,0,0,97.0
5,5,REPAIR,0.8,4.0,0,0,0,96.25
5,6,REPAIR,0.8,4.8,0,0,0,95.5
5,7,REPAIR,0.8,5.6,0,0,0,94.75
5,8,REPAIR,0.8,6.3999999999999995,0,0,0,94.0
5,9,REPAIR,0.8,7.199999999999999,0,0,0,93.25
